unique_id,study_program,study_level,time_to_job_after_graduation,current_status,job_title,degree_required_for_job,career_prep_talked_faculty,career_prep_attended_fair,career_prep_worked_in_field,career_prep_used_career_services,other_courses_to_take,other_courses_to_take.1,alumni_registered,alumni_interest_info
23454169,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454170,BM,1,,1,early_others,,1,0,1,0,BM,OTHER,0,1
23454171,BM,0,,1,early_others,,,,,,OTHER,OTHER,1,
23454172,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454173,CDQ,1,,0,early_others,,1,1,0,0,CDQ,OTHER,0,1
23454174,BM,1,,0,early_others,,0,0,0,0,BM,OTHER,0,1
23454175,LPS,0,,1,early_others,,,,,,BM,OTHER,0,1
23454176,LPS,1,,0,early_others,,0,0,0,0,OTHER,LPS,1,
23454177,CDQ,1,,0,early_others,,0,0,1,0,OTHER,OTHER,0,0
23454178,LPS,0,,1,early_others,,,,,,OTHER,OTHER,0,1
23454179,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454180,BM,1,,0,early_others,,1,1,0,0,BM,OTHER,,
23454181,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454182,LPS,0,,1,early_others,,,,,,OTHER,OTHER,0,1
23454183,LPS,1,,0,early_others,,1,1,1,0,BM,OTHER,0,1
23454184,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454185,CDQ,0,,1,technical_professional,0,,,,,LPS,OTHER,0,1
23454186,BM,0,,1,technical_professional,1,,,,,OTHER,OTHER,0,1
23454187,BM,1,0.5,1,technical_professional,1,0,0,1,0,BM,OTHER,0,1
23454188,BM,1,Other,1,technical_professional,1,0,0,1,0,BM,OTHER,0,1
23454189,LPS,1,,0,early_others,,0,0,0,0,OTHER,LPS,0,1
23454190,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454191,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454192,CDQ,1,,1,early_others,,0,0,1,1,OTHER,OTHER,0,0
23454193,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454194,BM,1,,0,early_others,,0,0,1,0,OTHER,OTHER,0,0
23454195,CDQ,0,,1,early_others,1,,,,,CDQ,OTHER,0,1
23454196,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454197,CDQ,1,Other,1,senior_executives,0,0,0,1,0,OTHER,OTHER,0,1
23454198,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454199,CDQ,1,,1,early_others,,1,1,1,1,OTHER,OTHER,0,1
23454200,LPS,0,,1,early_others,1,,,,,OTHER,OTHER,1,
23454201,CDQ,1,,1,early_others,,0,0,1,0,OTHER,OTHER,0,0
23454202,CDQ,1,,0,early_others,,1,1,0,0,OTHER,OTHER,0,0
23454203,CDQ,1,,0,early_others,,0,0,0,0,OTHER,OTHER,0,1
23454204,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454205,BM,1,,0,early_others,,0,0,0,1,OTHER,LPS,0,1
23454206,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454207,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454208,BM,1,,1,early_others,,0,0,1,0,BM,OTHER,0,0
23454209,CDQ,1,,0,early_others,,1,1,1,0,CDQ,OTHER,0,1
23454210,LPS,1,,1,early_others,,0,0,0,0,LPS,OTHER,0,1
23454211,BM,1,0.25,1,admin_sales,1,0,0,1,0,BM,OTHER,0,1
23454212,LPS,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
23454213,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454214,LPS,1,,0,early_others,,0,0,0,0,OTHER,LPS,0,1
23454215,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454216,BM,1,,0,early_others,,1,0,0,0,OTHER,BM,0,1
23454217,LPS,0,,1,technical_professional,1,,,,,OTHER,OTHER,0,1
23454218,BM,1,,0,early_others,,0,0,0,0,BM,OTHER,0,1
23454219,BM,1,0.25,1,technical_professional,0,0,0,1,0,OTHER,BM,0,0
23454220,CDQ,1,0.25,1,technical_professional,1,0,1,1,0,OTHER,OTHER,0,0
23454221,CDQ,0,,1,technical_professional,1,,,,,OTHER,CDQ,0,1
23454222,BM,0,,1,senior_executives,1,,,,,OTHER,OTHER,0,1
23454223,BM,1,,0,early_others,,0,1,1,1,BM,OTHER,0,1
23454224,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454225,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454226,CDQ,1,,0,early_others,,1,1,1,0,OTHER,OTHER,0,0
23454227,BM,1,,0,early_others,,1,0,1,0,OTHER,OTHER,0,1
23454228,CDQ,0,,1,early_others,1,,,,,CDQ,OTHER,1,
23454229,BM,1,,,early_others,,0,0,0,0,OTHER,OTHER,,
23454230,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454231,BM,1,,0,early_others,,0,0,0,0,BM,OTHER,0,1
23454232,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454233,BM,0,,1,senior_executives,1,,,,,OTHER,OTHER,0,1
23454234,LPS,0,,1,technical_professional,1,,,,,OTHER,OTHER,0,0
23454235,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454236,BM,1,0.25,1,admin_sales,1,0,0,0,0,OTHER,OTHER,0,0
23454237,BM,1,,0,early_others,,0,0,0,0,OTHER,OTHER,0,1
23454238,BM,1,,0,early_others,,1,1,1,0,BM,OTHER,0,1
23454239,BM,1,0.25,1,early_others,0,0,0,1,0,OTHER,OTHER,0,0
23454240,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454241,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454242,CDQ,1,,1,early_others,,0,1,1,1,OTHER,OTHER,0,1
23454243,BM,1,,0,early_others,,1,0,1,0,OTHER,OTHER,0,1
23454244,CDQ,1,0.25,1,technical_professional,1,0,0,1,0,OTHER,OTHER,0,1
23454245,CDQ,1,,1,early_others,,0,0,0,1,OTHER,OTHER,0,1
23454246,BM,1,Other,1,early_others,0,0,0,1,0,BM,OTHER,0,1
23454247,CDQ,1,,0,early_others,,0,0,1,0,BM,OTHER,0,1
23454248,BM,1,,0,early_others,,0,0,0,0,OTHER,OTHER,0,0
23454249,CDQ,1,,0,early_others,,1,1,0,0,BM,OTHER,0,1
23454250,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454251,OTHER,1,,,early_others,,0,0,0,0,OTHER,OTHER,,
23454252,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454253,CDQ,0,,1,early_others,1,,,,,CDQ,OTHER,1,
23454254,BM,1,,1,early_others,,0,0,1,0,OTHER,OTHER,0,1
23454255,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454256,LPS,0,,0,early_others,,,,,,OTHER,OTHER,0,1
23454257,CDQ,1,Other,1,admin_sales,1,0,1,1,0,OTHER,BM,1,
23454258,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454259,CDQ,1,0.25,1,senior_executives,1,1,1,1,0,OTHER,BM,0,1
23454260,LPS,1,,0,early_others,,0,1,1,1,OTHER,OTHER,1,
23454261,LPS,1,,0,early_others,,0,0,1,0,OTHER,OTHER,0,1
23454262,CDQ,1,,0,early_others,,1,0,1,1,LPS,OTHER,0,0
23454263,BM,1,,0,early_others,,1,1,0,1,OTHER,OTHER,0,1
23454264,BM,1,0.25,1,technical_professional,1,1,1,1,1,BM,OTHER,0,1
23454265,BM,1,,1,early_others,,0,0,1,0,OTHER,OTHER,0,1
23454266,BM,1,,0,early_others,,0,0,0,0,OTHER,OTHER,0,0
23454267,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454268,LPS,0,,1,senior_executives,1,,,,,OTHER,OTHER,0,0
23454269,BM,1,Other,1,admin_sales,0,1,1,1,0,BM,OTHER,0,1
23454270,CDQ,1,0.25,1,technical_professional,1,1,1,1,0,OTHER,OTHER,0,1
23454271,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454272,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454273,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454274,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454275,CDQ,0,,0,early_others,,,,,,OTHER,OTHER,1,
23454276,BM,0,,1,senior_executives,1,,,,,BM,OTHER,1,
23454277,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454278,BM,1,,1,early_others,,1,1,1,0,OTHER,OTHER,0,1
23454279,CDQ,0,,1,technical_professional,0,,,,,OTHER,OTHER,1,
23454280,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454281,BM,1,,1,early_others,,0,0,0,0,BM,OTHER,0,1
23454282,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454283,CDQ,1,0.25,1,early_others,0,1,1,1,0,CDQ,OTHER,0,1
23454284,CDQ,0,,1,early_others,1,,,,,OTHER,OTHER,0,1
23454285,CDQ,0,,1,senior_executives,0,,,,,OTHER,OTHER,0,0
23454286,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454287,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454288,BM,0,,1,early_others,1,,,,,OTHER,BM,0,1
23454289,BM,0,,0,early_others,,,,,,BM,OTHER,0,1
23454290,BM,0,,1,senior_executives,1,,,,,OTHER,OTHER,0,1
23454291,BM,0,,1,technical_professional,1,,,,,OTHER,OTHER,0,1
23454292,BM,0,,1,senior_executives,1,,,,,OTHER,OTHER,0,1
23454293,BM,0,,1,early_others,0,,,,,OTHER,OTHER,0,1
23454294,BM,0,,1,technical_professional,1,,,,,OTHER,OTHER,0,0
23454295,LPS,0,,1,technical_professional,1,,,,,LPS,OTHER,0,1
23454296,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454297,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454298,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454299,CDQ,1,0.5,1,technical_professional,1,1,1,1,0,CDQ,OTHER,0,1
23454300,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454301,LPS,0,,1,early_others,,,,,,OTHER,OTHER,0,1
23454302,CDQ,1,,0,early_others,,0,0,0,0,OTHER,OTHER,0,0
23454303,BM,0,,1,early_others,1,,,,,OTHER,OTHER,0,0
23454304,BM,0,,1,early_others,0,,,,,BM,OTHER,0,1
23454305,BM,0,,1,senior_executives,0,,,,,OTHER,OTHER,0,1
23454306,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454307,LPS,0,,1,senior_executives,0,,,,,OTHER,OTHER,0,1
23454308,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454309,BM,0,,1,senior_executives,1,,,,,BM,OTHER,0,1
23454310,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454311,BM,0,,1,senior_executives,1,,,,,BM,OTHER,0,1
23454312,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454313,LPS,1,0.25,1,early_others,1,1,1,1,1,OTHER,OTHER,0,1
23454314,BM,0,,1,early_others,,,,,,OTHER,OTHER,0,1
23454315,BM,0,,1,early_others,,,,,,OTHER,OTHER,0,1
23454316,LPS,1,,0,early_others,,1,0,0,0,OTHER,LPS,1,
23454317,LPS,1,0.25,1,technical_professional,1,0,0,1,0,OTHER,LPS,0,1
23454318,LPS,1,0.25,1,early_others,0,0,0,1,0,OTHER,CDQ,0,1
23454319,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454320,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454321,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454322,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454323,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454324,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454325,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454326,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454327,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454328,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454329,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454330,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454331,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454332,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454333,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454334,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454335,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454336,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454337,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454338,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454339,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454340,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454341,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454342,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454343,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454344,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454345,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454346,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454347,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454348,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454349,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454350,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454351,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454352,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454353,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454354,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454355,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454356,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454357,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454358,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454359,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454360,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454361,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454362,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454363,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454364,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454365,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454366,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454367,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454368,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454369,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454370,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454371,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454372,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454373,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454374,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454375,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454376,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454377,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454378,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454379,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454380,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454381,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454382,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454383,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454384,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454385,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454386,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454387,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454388,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454389,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454390,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454391,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454392,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454393,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454394,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454395,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454396,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454397,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454398,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454399,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454400,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454401,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454402,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454403,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454404,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454405,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454406,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454407,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454408,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454409,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454410,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454411,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454412,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454413,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454414,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454415,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
23454416,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234400,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234401,OTHER,1,,,early_others,,0,0,0,0,OTHER,OTHER,,
1234402,OTHER,0,,,early_others,,,,,,OTHER,OTHER,,
1234403,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234404,OTHER,0,,0,early_others,,,,,,OTHER,OTHER,0,1
1234405,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234406,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234407,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234408,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234409,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234410,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234411,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234412,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234413,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234414,OTHER,1,,,early_others,,,,,,OTHER,OTHER,,
1234415,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234416,OTHER,1,Other,1,senior_executives,1,0,0,0,0,OTHER,OTHER,1,
1234417,OTHER,1,,0,early_others,,0,1,0,0,OTHER,OTHER,0,0
1234418,OTHER,1,,0,early_others,,0,1,0,0,OTHER,OTHER,0,1
1234419,OTHER,0,,1,technical_professional,0,,,,,OTHER,OTHER,0,1
1234420,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234421,OTHER,1,,,early_others,,1,1,0,1,OTHER,OTHER,,
1234422,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234423,OTHER,1,,0,early_others,,1,0,0,0,BM,OTHER,,
1234424,OTHER,1,0.25,1,technical_professional,0,0,1,1,0,CDQ,OTHER,0,0
1234425,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
1234426,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234427,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234428,OTHER,1,,0,early_others,,0,0,0,0,BM,OTHER,1,
1234429,OTHER,1,,0,early_others,,0,1,1,0,BM,OTHER,0,1
1234430,CDQ,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
1234431,OTHER,1,0.25,1,technical_professional,1,0,0,1,0,BM,OTHER,,
1234432,OTHER,1,,0,early_others,,0,0,0,0,LPS,OTHER,0,0
1234433,OTHER,1,0.25,1,technical_professional,1,0,0,1,0,OTHER,OTHER,,
1234434,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234435,OTHER,1,0.25,1,technical_professional,1,1,0,1,0,OTHER,OTHER,0,0
1234436,OTHER,1,,0,early_others,,0,0,1,0,BM,OTHER,0,1
1234437,OTHER,1,,1,early_others,,0,0,0,0,OTHER,OTHER,0,0
1234438,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,0,1
1234439,OTHER,1,0.25,1,technical_professional,1,1,1,1,0,OTHER,CDQ,,
1234440,OTHER,1,,1,early_others,,0,0,1,0,BM,OTHER,,
1234441,OTHER,1,,,early_others,,,,,,OTHER,OTHER,,
1234442,OTHER,1,0.25,1,early_others,1,1,0,1,0,CDQ,OTHER,,
1234443,OTHER,1,0.25,1,technical_professional,1,1,0,1,0,BM,OTHER,0,1
1234444,OTHER,1,0.25,1,technical_professional,1,1,1,1,1,OTHER,OTHER,,
1234445,OTHER,0,,1,senior_executives,0,,,,,BM,OTHER,0,1
1234446,OTHER,1,0.5,1,technical_professional,0,0,0,0,1,CDQ,OTHER,0,1
1234447,OTHER,1,0.25,1,admin_sales,1,0,0,1,0,CDQ,OTHER,0,1
1234448,OTHER,1,,0,early_others,,1,0,0,0,CDQ,OTHER,0,1
1234449,OTHER,1,0.25,1,admin_sales,1,0,0,1,0,CDQ,OTHER,0,1
1234450,OTHER,1,,0,early_others,,1,0,1,0,OTHER,CDQ,0,1
1234451,OTHER,1,0.25,1,admin_sales,1,0,0,1,0,OTHER,OTHER,0,1
1234452,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234453,OTHER,0,,1,early_others,1,,,,,OTHER,OTHER,0,0
1234454,OTHER,1,0.25,1,admin_sales,1,0,0,1,1,OTHER,OTHER,0,1
1234455,OTHER,1,0.25,1,senior_executives,1,0,0,1,0,BM,OTHER,0,1
1234456,OTHER,1,0.5,1,early_others,0,0,0,0,1,BM,OTHER,0,1
1234457,OTHER,1,,0,early_others,,1,1,1,1,BM,OTHER,0,1
1234458,OTHER,1,,0,early_others,,0,1,1,1,OTHER,BM,0,1
1234459,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,0,1
1234460,OTHER,1,0.25,1,early_others,1,0,0,0,0,CDQ,OTHER,0,1
1234461,OTHER,1,,0,early_others,,0,0,0,0,BM,OTHER,0,1
1234462,OTHER,1,,,early_others,,,,,,OTHER,OTHER,,
1234463,OTHER,1,,0,early_others,,0,0,1,1,BM,OTHER,0,1
1234464,OTHER,1,,,early_others,,0,0,0,0,OTHER,OTHER,,
1234465,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234466,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,0,0
1234467,OTHER,1,0.25,1,admin_sales,1,0,1,1,0,OTHER,OTHER,0,0
1234468,OTHER,1,0.25,1,technical_professional,1,0,0,1,0,CDQ,OTHER,0,1
1234469,OTHER,1,0.5,1,admin_sales,1,0,1,0,1,OTHER,OTHER,0,1
1234470,OTHER,1,,1,early_others,,0,0,1,0,BM,OTHER,0,0
1234471,OTHER,1,0.5,1,early_others,0,0,0,1,0,OTHER,BM,0,1
1234472,OTHER,1,0.5,1,technical_professional,1,0,1,1,1,BM,OTHER,0,1
1234473,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,,
1234474,OTHER,1,,0,early_others,,1,0,0,0,LPS,OTHER,1,
1234475,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,0,1
1234476,OTHER,0,,1,early_others,0,,,,,OTHER,OTHER,,
1234477,OTHER,1,,,early_others,,0,0,0,0,OTHER,OTHER,,
1234478,OTHER,1,,0,early_others,,0,0,0,0,BM,OTHER,0,1
1234479,OTHER,1,,,early_others,,,,,,OTHER,OTHER,,
1234480,OTHER,1,,0,early_others,,0,0,1,0,OTHER,CDQ,0,1
1234481,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234482,OTHER,1,,0,early_others,,0,1,0,0,BM,OTHER,,
1234483,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,1,
1234484,OTHER,1,,,early_others,,1,0,1,0,OTHER,OTHER,,
1234485,OTHER,1,,0,early_others,,1,1,0,0,BM,OTHER,0,1
1234486,OTHER,1,,0,early_others,,1,1,0,0,OTHER,OTHER,,
1234487,OTHER,1,0.5,1,admin_sales,1,0,0,0,0,BM,OTHER,0,1
1234488,OTHER,1,,0,early_others,,0,0,1,0,BM,OTHER,0,1
1234489,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234490,OTHER,0,,1,admin_sales,1,,,,,OTHER,OTHER,0,1
1234491,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,0,1
1234492,OTHER,1,0.5,1,technical_professional,1,0,0,1,0,OTHER,OTHER,0,1
1234493,OTHER,1,,0,early_others,,0,1,0,0,OTHER,OTHER,0,1
1234494,BM,1,0.25,1,admin_sales,1,0,0,1,0,OTHER,BM,0,1
1234495,OTHER,1,0.25,1,admin_sales,0,0,1,1,0,OTHER,OTHER,0,0
1234496,OTHER,1,,,early_others,,,,,,OTHER,OTHER,,
1234497,OTHER,1,0.5,1,early_others,1,0,1,1,0,BM,OTHER,,
1234498,OTHER,1,0.25,1,technical_professional,0,0,0,1,0,BM,OTHER,0,1
1234499,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234500,OTHER,1,,0,early_others,,0,0,0,0,OTHER,OTHER,0,0
1234501,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234502,OTHER,1,0.5,1,admin_sales,1,0,0,1,0,CDQ,OTHER,0,1
1234503,OTHER,1,0.25,1,senior_executives,1,0,0,1,0,OTHER,BM,0,1
1234504,OTHER,1,0.5,1,admin_sales,1,1,1,1,1,BM,OTHER,1,
1234505,OTHER,1,,0,early_others,,0,0,1,1,BM,OTHER,1,
1234506,OTHER,1,,0,early_others,,0,1,0,0,OTHER,OTHER,0,0
1234507,OTHER,1,0.5,1,early_others,1,0,1,0,0,BM,OTHER,,
1234508,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234509,OTHER,1,0.25,1,technical_professional,1,0,0,0,0,OTHER,BM,0,0
1234510,OTHER,1,,0,early_others,,0,0,0,1,CDQ,OTHER,,
1234511,OTHER,1,0.25,1,early_others,1,1,1,1,0,OTHER,CDQ,,
1234512,OTHER,1,,1,early_others,,0,0,1,0,OTHER,OTHER,0,0
1234513,OTHER,1,,0,early_others,,1,1,0,1,OTHER,CDQ,0,1
1234514,OTHER,1,,0,early_others,,0,0,1,0,OTHER,BM,0,1
1234515,OTHER,1,,1,early_others,,1,0,1,0,OTHER,OTHER,0,1
1234516,OTHER,1,,0,early_others,,1,0,0,0,OTHER,BM,0,1
1234517,OTHER,1,0.5,1,early_others,1,0,1,0,0,BM,OTHER,1,
1234518,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234519,OTHER,1,,,early_others,,,,,,OTHER,OTHER,,
1234520,OTHER,1,,,early_others,,0,0,0,0,OTHER,OTHER,,
1234521,OTHER,1,0.25,1,technical_professional,0,1,1,1,0,OTHER,BM,0,1
1234522,OTHER,1,,1,early_others,,0,1,1,0,OTHER,OTHER,,
1234523,OTHER,1,,0,early_others,,0,0,0,0,BM,OTHER,1,
1234524,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234525,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
1234526,OTHER,1,,0,early_others,,0,0,1,0,OTHER,OTHER,0,1
1234527,OTHER,1,0.5,1,early_others,1,0,0,1,0,OTHER,BM,,
