unique_id,Graduation_year,study_level,job_title,Industry,School,study_program,time_to_job_after_graduation,current_status,degree_required_for_job,career_prep_talked_faculty,career_prep_attended_fair,career_prep_worked_in_field,career_prep_used_career_services,other_courses_to_take,other_courses_to_take.1,alumni_registered,alumni_interest_info
1486947,2014,1,early_others,,SBS,,,,,,,,,,,,
1486948,2017,1,technical_professional,FP,SBS,,,,,,,,,,,,
1486949,2022,1,early_others,,SBS,,,,,,,,,,,,
1486950,2019,1,early_others,,SBS,,,,,,,,,,,,
1486951,2020,1,early_others,,FIT,,,,,,,,,,,,
1486952,1997,1,early_others,,SBS,,,,,,,,,,,,
1486953,2017,1,senior_executives,,SI,,,,,,,,,,,,
1486954,2014,1,early_others,,SBS,,,,,,,,,,,,
1486955,2019,1,senior_executives,,,,,,,,,,,,,,
1486956,2021,1,admin_sales,FP,FIT,,,,,,,,,,,,
1486958,2018,1,admin_sales,FP,SBS,,,,,,,,,,,,
1486959,2022,1,early_others,,SHSS,,,,,,,,,,,,
1486961,2017,1,technical_professional,PN,SBS,,,,,,,,,,,,
1486962,2016,1,early_others,PN,STH,,,,,,,,,,,,
1486963,2007,1,early_others,,SBS,,,,,,,,,,,,
1486964,2022,1,early_others,FP,SBS,,,,,,,,,,,,
1486965,2018,1,early_others,FP,SBS,,,,,,,,,,,,
1486966,2022,1,early_others,FP,FIT,,,,,,,,,,,,
1486967,2013,1,technical_professional,,SI,,,,,,,,,,,,
1486968,2020,1,technical_professional,FP,SBS,,,,,,,,,,,,
1486969,2013,1,admin_sales,MT,FIT,,,,,,,,,,,,
1486971,2022,0,senior_executives,,FIT,,,,,,,,,,,,
1486972,2022,1,early_others,,SLS,,,,,,,,,,,,
1486974,2019,1,early_others,,SLS,,,,,,,,,,,,
1486976,2022,0,senior_executives,FP,SLS,,,,,,,,,,,,
1486977,2016,1,technical_professional,PN,SBS,,,,,,,,,,,,
1486978,2020,1,early_others,PN,STH,,,,,,,,,,,,
1486979,2018,1,early_others,FP,SLS,,,,,,,,,,,,
1486980,2016,1,early_others,,FIT,,,,,,,,,,,,
1486981,2022,1,early_others,,SI,,,,,,,,,,,,
1486982,2020,1,technical_professional,FP,FIT,,,,,,,,,,,,
1486983,2013,1,senior_executives,MT,SBS,,,,,,,,,,,,
1486984,2005,1,early_others,,FIT,,,,,,,,,,,,
1486985,2012,1,early_others,,SHSS,,,,,,,,,,,,
1486986,2022,0,technical_professional,FP,SBS,,,,,,,,,,,,
1486987,2022,1,admin_sales,MT,SBS,,,,,,,,,,,,
1486988,2014,1,admin_sales,CH,FIT,,,,,,,,,,,,
1486990,2017,1,early_others,,FIT,,,,,,,,,,,,
1486991,2022,1,technical_professional,MT,SBS,,,,,,,,,,,,
1486992,2015,1,senior_executives,FP,SBS,,,,,,,,,,,,
1486993,2010,1,technical_professional,FP,FIT,,,,,,,,,,,,
1486994,2022,1,technical_professional,FP,FIT,,,,,,,,,,,,
1486995,2021,1,early_others,,SHSS,,,,,,,,,,,,
1486996,2012,1,early_others,,FIT,,,,,,,,,,,,
1486997,2012,1,early_others,,,,,,,,,,,,,,
1487000,2022,1,admin_sales,FP,FIT,,,,,,,,,,,,
1487001,2018,1,early_others,,SI,,,,,,,,,,,,
1487002,2022,1,early_others,,SBS,,,,,,,,,,,,
1487004,1998,1,senior_executives,CH,FIT,,,,,,,,,,,,
1487007,2022,1,admin_sales,PN,SBS,,,,,,,,,,,,
1487008,2016,1,senior_executives,FP,SBS,,,,,,,,,,,,
1487010,2020,1,admin_sales,PN,SBS,,,,,,,,,,,,
1487011,2019,1,technical_professional,FP,SBS,,,,,,,,,,,,
1487014,2022,1,early_others,,SI,,,,,,,,,,,,
1487015,2020,0,senior_executives,MT,SBS,,,,,,,,,,,,
1487016,2019,1,senior_executives,FP,FIT,,,,,,,,,,,,
1487017,2022,1,admin_sales,FP,FIT,,,,,,,,,,,,
1487018,2022,1,early_others,,SI,,,,,,,,,,,,
1487020,2019,1,early_others,FP,SBS,,,,,,,,,,,,
1487022,2022,0,technical_professional,PN,SBS,,,,,,,,,,,,
1487023,2019,1,early_others,,FIT,,,,,,,,,,,,
1487027,2022,1,early_others,,FIT,,,,,,,,,,,,
1487028,2022,1,early_others,,SHSS,,,,,,,,,,,,
1487029,2020,1,early_others,MT,SHSS,,,,,,,,,,,,
1487030,2022,1,early_others,,SBS,,,,,,,,,,,,
1487031,2022,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487033,2022,1,early_others,,SI,,,,,,,,,,,,
1487035,2021,1,early_others,,SBS,,,,,,,,,,,,
1487036,2022,1,early_others,FP,SBS,,,,,,,,,,,,
1487039,2013,1,senior_executives,FP,,,,,,,,,,,,,
1487040,2022,1,early_others,,SBS,,,,,,,,,,,,
1487041,2022,1,early_others,,,,,,,,,,,,,,
1487042,2006,1,early_others,,FIT,,,,,,,,,,,,
1487043,2019,1,early_others,,STH,,,,,,,,,,,,
1487044,2017,1,early_others,,STH,,,,,,,,,,,,
1487047,2020,0,early_others,,SBS,,,,,,,,,,,,
1487049,2005,1,technical_professional,FP,SBS,,,,,,,,,,,,
1487050,2002,1,senior_executives,MT,FIT,,,,,,,,,,,,
1487051,2022,1,early_others,,SBS,,,,,,,,,,,,
1487052,2022,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487053,2021,1,early_others,,FIT,,,,,,,,,,,,
1487054,2022,1,early_others,PN,SHSS,,,,,,,,,,,,
1487056,2022,1,admin_sales,FP,SBS,,,,,,,,,,,,
1487058,2022,1,early_others,,SBS,,,,,,,,,,,,
1487059,2022,1,early_others,,SBS,,,,,,,,,,,,
1487060,2022,1,early_others,FP,SBS,,,,,,,,,,,,
1487061,2018,0,early_others,,FIT,,,,,,,,,,,,
1487062,2023,0,early_others,PN,FIT,,,,,,,,,,,,
1487063,2022,1,senior_executives,MT,FIT,,,,,,,,,,,,
1487064,2022,1,technical_professional,FP,SLS,,,,,,,,,,,,
1487066,2022,1,technical_professional,,FIT,,,,,,,,,,,,
1487068,2022,1,technical_professional,FP,SI,,,,,,,,,,,,
1487069,2022,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487071,2022,1,technical_professional,FP,SBS,,,,,,,,,,,,
1487076,2011,1,early_others,,SBS,,,,,,,,,,,,
1487077,2022,1,early_others,,SI,,,,,,,,,,,,
1487078,2022,1,early_others,,SI,,,,,,,,,,,,
1487079,2017,1,technical_professional,,SBS,,,,,,,,,,,,
1487080,2014,1,technical_professional,,SBS,,,,,,,,,,,,
1487082,2021,1,technical_professional,FP,SI,,,,,,,,,,,,
1487083,2022,1,early_others,,SI,,,,,,,,,,,,
1487084,2020,1,early_others,MT,SI,,,,,,,,,,,,
1487085,2022,1,early_others,FP,SLS,,,,,,,,,,,,
1487086,2015,1,early_others,MT,SBS,,,,,,,,,,,,
1487088,2021,1,early_others,,SHSS,,,,,,,,,,,,
1487090,2022,1,technical_professional,FP,SI,,,,,,,,,,,,
1487091,2017,1,early_others,FP,SBS,,,,,,,,,,,,
1487092,2022,1,technical_professional,PN,SBS,,,,,,,,,,,,
1487093,2022,1,early_others,FP,SI,,,,,,,,,,,,
1487094,2022,1,technical_professional,FP,SI,,,,,,,,,,,,
1487095,2022,1,technical_professional,MT,SBS,,,,,,,,,,,,
1487100,2023,1,early_others,FP,SBS,,,,,,,,,,,,
1487101,2022,1,early_others,,SHSS,,,,,,,,,,,,
1487103,2022,1,early_others,,SI,,,,,,,,,,,,
1487107,2023,1,early_others,,STH,,,,,,,,,,,,
1487110,2022,1,early_others,,SBS,,,,,,,,,,,,
1487112,2022,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487113,2022,1,technical_professional,FP,SI,,,,,,,,,,,,
1487114,2022,1,early_others,,FIT,,,,,,,,,,,,
1487115,2022,1,early_others,,SI,,,,,,,,,,,,
1487116,2019,1,early_others,,SBS,,,,,,,,,,,,
1487118,2022,1,early_others,,SI,,,,,,,,,,,,
1487120,2022,1,early_others,,SBS,,,,,,,,,,,,
1487121,2022,1,early_others,FP,SI,,,,,,,,,,,,
1487123,2022,1,early_others,,SBS,,,,,,,,,,,,
1487125,2022,1,early_others,,STH,,,,,,,,,,,,
1487127,2022,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487128,2022,1,early_others,,FIT,,,,,,,,,,,,
1487129,2022,1,early_others,FP,FIT,,,,,,,,,,,,
1487130,2022,1,early_others,,SHSS,,,,,,,,,,,,
1487133,2022,1,early_others,,SI,,,,,,,,,,,,
1487135,2022,1,technical_professional,,SBS,,,,,,,,,,,,
1487137,2022,0,early_others,,FIT,,,,,,,,,,,,
1487143,2022,1,early_others,FP,FIT,,,,,,,,,,,,
1487144,2022,1,early_others,,STH,,,,,,,,,,,,
1487146,2023,1,admin_sales,MT,STH,,,,,,,,,,,,
1487148,2022,1,early_others,,SI,,,,,,,,,,,,
1487149,2023,1,early_others,FP,SBS,,,,,,,,,,,,
1487151,2022,1,senior_executives,MT,SI,,,,,,,,,,,,
1487152,2022,1,early_others,,SBS,,,,,,,,,,,,
1487155,2022,1,early_others,,SBS,,,,,,,,,,,,
1487157,2012,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487158,2022,1,early_others,,FIT,,,,,,,,,,,,
1487160,2019,0,technical_professional,FP,SBS,,,,,,,,,,,,
1487161,2022,1,early_others,,SBS,,,,,,,,,,,,
1487162,2020,1,senior_executives,FP,SI,,,,,,,,,,,,
1487165,2021,1,technical_professional,,SLS,,,,,,,,,,,,
1487166,2020,0,senior_executives,FP,SBS,,,,,,,,,,,,
1487167,2022,0,early_others,,SBS,,,,,,,,,,,,
1487169,2022,1,early_others,,SLS,,,,,,,,,,,,
1487170,2019,1,early_others,,SI,,,,,,,,,,,,
1487173,2015,1,early_others,,SI,,,,,,,,,,,,
1487174,2018,0,early_others,,FIT,,,,,,,,,,,,
1487178,2019,1,early_others,,FIT,,,,,,,,,,,,
1487181,2022,0,senior_executives,PN,SBS,,,,,,,,,,,,
1487182,2019,1,early_others,FP,SLS,,,,,,,,,,,,
1487183,2017,1,early_others,,SBS,,,,,,,,,,,,
1487184,2016,1,early_others,,SI,,,,,,,,,,,,
1487185,2019,1,early_others,,SI,,,,,,,,,,,,
1487186,2013,1,early_others,FP,SBS,,,,,,,,,,,,
1487187,2020,1,admin_sales,FP,SI,,,,,,,,,,,,
1487189,2022,1,early_others,,FIT,,,,,,,,,,,,
1487190,2022,0,early_others,,SBS,,,,,,,,,,,,
1487192,2018,1,early_others,,SBS,,,,,,,,,,,,
1487193,2022,1,early_others,,SBS,,,,,,,,,,,,
1487196,2021,1,early_others,FP,SLS,,,,,,,,,,,,
1487197,2011,1,early_others,,SBS,,,,,,,,,,,,
1487198,2011,1,senior_executives,CH,SBS,,,,,,,,,,,,
1487199,2013,1,early_others,,SBS,,,,,,,,,,,,
1487200,2020,0,early_others,,SBS,,,,,,,,,,,,
1487202,2016,0,early_others,,SBS,,,,,,,,,,,,
1487203,2018,0,early_others,,SI,,,,,,,,,,,,
1487205,2021,0,senior_executives,FP,SI,,,,,,,,,,,,
1487206,2019,1,senior_executives,,SBS,,,,,,,,,,,,
1487210,2018,1,early_others,,SBS,,,,,,,,,,,,
1487212,2020,1,early_others,,SBS,,,,,,,,,,,,
1487213,2022,0,senior_executives,FP,SBS,,,,,,,,,,,,
1487214,2020,1,early_others,PN,SHSS,,,,,,,,,,,,
1487215,2021,0,senior_executives,PN,SI,,,,,,,,,,,,
1487217,2017,1,early_others,,SBS,,,,,,,,,,,,
1487219,2016,1,early_others,,SBS,,,,,,,,,,,,
1487221,2023,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487222,2017,1,technical_professional,FP,SBS,,,,,,,,,,,,
1487223,2017,1,early_others,,,,,,,,,,,,,,
1487224,2018,0,admin_sales,MT,FIT,,,,,,,,,,,,
1487225,2022,1,early_others,PN,SI,,,,,,,,,,,,
1487226,2013,0,technical_professional,FP,FIT,,,,,,,,,,,,
1487229,2019,1,early_others,,SBS,,,,,,,,,,,,
1487231,2022,0,early_others,,FIT,,,,,,,,,,,,
1487232,2022,0,early_others,,SBS,,,,,,,,,,,,
1487236,2022,1,early_others,,SLS,,,,,,,,,,,,
1487237,2022,1,early_others,,SHSS,,,,,,,,,,,,
1487240,2019,1,senior_executives,MT,FIT,,,,,,,,,,,,
1487242,2014,1,early_others,,FIT,,,,,,,,,,,,
1487243,2015,1,early_others,,SHSS,,,,,,,,,,,,
1487244,2016,0,senior_executives,FP,SBS,,,,,,,,,,,,
1487247,2019,1,early_others,FP,SBS,,,,,,,,,,,,
1487249,2022,1,technical_professional,PN,SBS,,,,,,,,,,,,
1487250,2019,1,senior_executives,CH,FIT,,,,,,,,,,,,
1487251,2022,1,technical_professional,,FIT,,,,,,,,,,,,
1487252,2017,1,early_others,,SBS,,,,,,,,,,,,
1487255,2022,1,early_others,,SBS,,,,,,,,,,,,
1487258,2020,1,early_others,,SBS,,,,,,,,,,,,
1487259,2015,1,early_others,,SI,,,,,,,,,,,,
1487260,2020,0,technical_professional,PN,FIT,,,,,,,,,,,,
1487261,2020,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487263,2022,1,early_others,,SBS,,,,,,,,,,,,
1487264,2013,0,senior_executives,FP,SBS,,,,,,,,,,,,
1487270,2016,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487271,2017,1,senior_executives,PN,FIT,,,,,,,,,,,,
1487276,2015,1,technical_professional,FP,SI,,,,,,,,,,,,
1487279,2022,1,early_others,,FIT,,,,,,,,,,,,
1487281,2022,1,early_others,,FIT,,,,,,,,,,,,
1487283,2015,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487285,2022,0,early_others,MT,STH,,,,,,,,,,,,
1487286,2018,1,admin_sales,FP,SBS,,,,,,,,,,,,
1487287,2021,1,early_others,,SBS,,,,,,,,,,,,
1487288,2021,0,early_others,,FIT,,,,,,,,,,,,
1487289,2022,1,early_others,,,,,,,,,,,,,,
1487290,2019,1,early_others,,SI,,,,,,,,,,,,
1487293,2018,1,senior_executives,,SBS,,,,,,,,,,,,
1487295,2020,1,early_others,,SBS,,,,,,,,,,,,
1487298,2018,1,senior_executives,CH,FIT,,,,,,,,,,,,
1487300,2016,1,admin_sales,MT,FIT,,,,,,,,,,,,
1487302,2020,1,early_others,,SBS,,,,,,,,,,,,
1487304,2022,0,early_others,,SBS,,,,,,,,,,,,
1487306,2015,1,early_others,FP,SBS,,,,,,,,,,,,
1487307,2023,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487308,2018,1,early_others,PN,SI,,,,,,,,,,,,
1487310,2016,0,senior_executives,FP,SHSS,,,,,,,,,,,,
1487311,2022,1,early_others,,SBS,,,,,,,,,,,,
1487312,2006,1,senior_executives,MT,SBS,,,,,,,,,,,,
1487313,2015,1,early_others,,SBS,,,,,,,,,,,,
1487315,2017,1,early_others,,SBS,,,,,,,,,,,,
1487316,2014,1,early_others,,FIT,,,,,,,,,,,,
1487317,2019,1,early_others,,SBS,,,,,,,,,,,,
1487322,2022,1,early_others,PN,SHSS,,,,,,,,,,,,
1487324,2015,1,early_others,,SBS,,,,,,,,,,,,
1487325,2017,1,technical_professional,FP,SBS,,,,,,,,,,,,
1487326,2022,1,senior_executives,FP,FIT,,,,,,,,,,,,
1487327,2021,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487329,2022,1,early_others,,SBS,,,,,,,,,,,,
1487332,2017,1,senior_executives,FP,SBS,,,,,,,,,,,,
1487335,2022,1,early_others,,SI,,,,,,,,,,,,
1487337,2014,0,early_others,FP,FIT,,,,,,,,,,,,
1487338,2022,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487339,2007,1,early_others,,SBS,,,,,,,,,,,,
1487340,2015,1,early_others,,SI,,,,,,,,,,,,
1487341,2014,1,senior_executives,FP,,,,,,,,,,,,,
1487342,2019,1,early_others,PN,SBS,,,,,,,,,,,,
1487344,2002,1,early_others,,,,,,,,,,,,,,
1487347,2022,1,early_others,,SBS,,,,,,,,,,,,
1487349,2020,0,early_others,,SBS,,,,,,,,,,,,
1487350,2013,1,senior_executives,,SBS,,,,,,,,,,,,
1487352,2015,1,early_others,,SBS,,,,,,,,,,,,
1487353,2018,1,early_others,,SBS,,,,,,,,,,,,
1487354,2015,1,early_others,,SI,,,,,,,,,,,,
1487355,2022,1,early_others,,SBS,,,,,,,,,,,,
1487356,2022,0,technical_professional,MT,SBS,,,,,,,,,,,,
1487357,2019,1,early_others,FP,FIT,,,,,,,,,,,,
1487358,2018,1,early_others,FP,SI,,,,,,,,,,,,
1487359,2018,1,technical_professional,FP,SBS,,,,,,,,,,,,
1487360,2022,1,early_others,FP,FIT,,,,,,,,,,,,
1487361,2018,1,early_others,FP,SLS,,,,,,,,,,,,
1487362,2022,1,early_others,,FIT,,,,,,,,,,,,
1487364,2019,1,senior_executives,FP,FIT,,,,,,,,,,,,
1487365,2022,1,early_others,,SI,,,,,,,,,,,,
1487366,2013,1,early_others,FP,FIT,,,,,,,,,,,,
1487367,2019,1,technical_professional,FP,SBS,,,,,,,,,,,,
1487368,2019,1,senior_executives,,,,,,,,,,,,,,
1487369,2021,1,early_others,,SBS,,,,,,,,,,,,
1487372,2006,1,senior_executives,FP,FIT,,,,,,,,,,,,
1487373,2021,1,senior_executives,PN,SBS,,,,,,,,,,,,
1487374,2022,1,early_others,FP,SBS,,,,,,,,,,,,
1487376,2022,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487377,2022,1,early_others,,SHSS,,,,,,,,,,,,
1487379,2022,1,early_others,,SI,,,,,,,,,,,,
1487380,2022,1,early_others,,SI,,,,,,,,,,,,
1487381,2022,1,early_others,PN,SI,,,,,,,,,,,,
1487382,2022,1,senior_executives,,SI,,,,,,,,,,,,
1487384,2022,1,technical_professional,FP,,,,,,,,,,,,,
1487385,2022,1,early_others,,SI,,,,,,,,,,,,
1487386,2022,1,early_others,,SI,,,,,,,,,,,,
1487388,2022,1,early_others,,SI,,,,,,,,,,,,
1487389,2022,1,early_others,,SI,,,,,,,,,,,,
1487398,2022,1,early_others,,SI,,,,,,,,,,,,
1487399,2022,1,technical_professional,MT,SI,,,,,,,,,,,,
1487400,2022,1,early_others,,SI,,,,,,,,,,,,
1487401,2022,1,early_others,,SI,,,,,,,,,,,,
1487402,2022,1,early_others,,SI,,,,,,,,,,,,
1487407,2022,1,early_others,,SI,,,,,,,,,,,,
1487408,2022,1,early_others,,SI,,,,,,,,,,,,
1487409,2022,1,early_others,,FIT,,,,,,,,,,,,
1487411,2022,1,early_others,,SI,,,,,,,,,,,,
1487414,2022,1,early_others,,SI,,,,,,,,,,,,
1487416,2022,1,early_others,,SI,,,,,,,,,,,,
1487417,2019,1,early_others,,SBS,,,,,,,,,,,,
1487421,2019,0,early_others,,SLS,,,,,,,,,,,,
1487422,2022,1,early_others,FP,SI,,,,,,,,,,,,
1487426,2022,1,early_others,,SI,,,,,,,,,,,,
1487427,2022,1,early_others,,SI,,,,,,,,,,,,
1487428,2022,1,early_others,,SI,,,,,,,,,,,,
1487429,2022,1,early_others,,SI,,,,,,,,,,,,
1487430,2022,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487431,2022,1,senior_executives,MT,SI,,,,,,,,,,,,
1487432,2022,1,admin_sales,FP,SI,,,,,,,,,,,,
1487433,2013,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487434,2014,1,technical_professional,MT,SHSS,,,,,,,,,,,,
1487435,2022,1,early_others,,SI,,,,,,,,,,,,
1487436,2018,1,early_others,MT,SBS,,,,,,,,,,,,
1487445,2020,1,early_others,,SBS,,,,,,,,,,,,
1487446,2016,1,early_others,,SBS,,,,,,,,,,,,
1487447,2022,1,early_others,,SBS,,,,,,,,,,,,
1487448,2018,1,early_others,PN,SBS,,,,,,,,,,,,
1487452,2022,1,early_others,,SI,,,,,,,,,,,,
1487454,2022,1,early_others,PN,SHSS,,,,,,,,,,,,
1487455,2015,1,early_others,MT,,,,,,,,,,,,,
1487456,2020,0,senior_executives,FP,FIT,,,,,,,,,,,,
1487457,2022,1,early_others,,SI,,,,,,,,,,,,
1487459,2022,1,early_others,,SI,,,,,,,,,,,,
1487462,2019,1,early_others,,SI,,,,,,,,,,,,
1487468,2025,1,technical_professional,,SI,,,,,,,,,,,,
1487471,2017,0,senior_executives,FP,FIT,,,,,,,,,,,,
1487474,2014,0,early_others,,FIT,,,,,,,,,,,,
1487475,2016,1,technical_professional,CH,SBS,,,,,,,,,,,,
1487476,2020,1,early_others,,SHSS,,,,,,,,,,,,
1487477,2022,1,early_others,,FIT,,,,,,,,,,,,
1487479,2018,1,technical_professional,MT,FIT,,,,,,,,,,,,
1487482,2021,0,early_others,FP,SBS,,,,,,,,,,,,
1487483,2022,1,early_others,,SLS,,,,,,,,,,,,
1487485,2018,1,senior_executives,CH,FIT,,,,,,,,,,,,
1487486,2017,1,early_others,FP,SI,,,,,,,,,,,,
1487487,2023,1,technical_professional,FP,SCES,,,,,,,,,,,,
1487488,2017,1,senior_executives,MT,SBS,,,,,,,,,,,,
1487490,2012,1,senior_executives,FP,FIT,,,,,,,,,,,,
1487492,2010,1,technical_professional,FP,SBS,,,,,,,,,,,,
1487493,2014,1,early_others,,SHSS,,,,,,,,,,,,
1487494,2023,1,early_others,,SBS,,,,,,,,,,,,
1487495,2017,1,early_others,,SI,,,,,,,,,,,,
1487496,2022,1,early_others,,FIT,,,,,,,,,,,,
1487497,2020,1,early_others,PN,SHSS,,,,,,,,,,,,
1487499,2019,1,senior_executives,MT,SBS,,,,,,,,,,,,
1487500,2003,1,senior_executives,FP,FIT,,,,,,,,,,,,
1487502,2022,1,early_others,FP,SLS,,,,,,,,,,,,
1487503,2014,1,admin_sales,FP,SBS,,,,,,,,,,,,
1487504,2018,1,senior_executives,FP,SBS,,,,,,,,,,,,
1487505,2023,1,early_others,MT,SBS,,,,,,,,,,,,
1487507,2019,1,admin_sales,FP,FIT,,,,,,,,,,,,
1487508,2017,1,technical_professional,,SLS,,,,,,,,,,,,
1487510,2020,0,early_others,FP,SHSS,,,,,,,,,,,,
1487513,2017,1,admin_sales,PN,SBS,,,,,,,,,,,,
1487516,2022,1,early_others,,SI,,,,,,,,,,,,
1487520,2016,1,early_others,,SBS,,,,,,,,,,,,
1487521,2011,1,admin_sales,MT,FIT,,,,,,,,,,,,
1487522,2020,0,admin_sales,,SBS,,,,,,,,,,,,
1487523,2022,0,technical_professional,FP,SBS,,,,,,,,,,,,
1487524,2022,1,technical_professional,FP,SLS,,,,,,,,,,,,
1487525,2020,1,senior_executives,PN,SBS,,,,,,,,,,,,
1487526,2007,1,early_others,,SBS,,,,,,,,,,,,
1487527,2019,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487528,2014,1,early_others,FP,FIT,,,,,,,,,,,,
1487530,2016,1,early_others,,FIT,,,,,,,,,,,,
1487532,2019,1,early_others,,SLS,,,,,,,,,,,,
1487533,2023,1,early_others,,SBS,,,,,,,,,,,,
1487535,2017,1,technical_professional,PN,STH,,,,,,,,,,,,
1487536,2022,1,technical_professional,,SI,,,,,,,,,,,,
1487538,2022,1,senior_executives,FP,SBS,,,,,,,,,,,,
1487539,2023,1,early_others,FP,SI,,,,,,,,,,,,
1487540,2022,1,senior_executives,FP,SBS,,,,,,,,,,,,
1487542,2022,1,senior_executives,FP,SBS,,,,,,,,,,,,
1487545,2022,1,senior_executives,MT,,,,,,,,,,,,,
1487546,2022,1,senior_executives,,SBS,,,,,,,,,,,,
1487548,2022,1,senior_executives,MT,SBS,,,,,,,,,,,,
1487550,2018,1,senior_executives,FP,SI,,,,,,,,,,,,
1487552,2022,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487553,2019,1,early_others,,SLS,,,,,,,,,,,,
1487555,2021,1,technical_professional,MT,SBS,,,,,,,,,,,,
1487557,2013,1,technical_professional,PN,SI,,,,,,,,,,,,
1487558,2022,1,early_others,,SBS,,,,,,,,,,,,
1487559,2022,1,early_others,,FIT,,,,,,,,,,,,
1487560,2022,1,senior_executives,PN,SBS,,,,,,,,,,,,
1487561,2014,1,senior_executives,FP,SBS,,,,,,,,,,,,
1487562,2022,1,early_others,,SBS,,,,,,,,,,,,
1487563,2022,1,early_others,,SBS,,,,,,,,,,,,
1487564,2022,1,early_others,PN,SBS,,,,,,,,,,,,
1487565,2022,1,technical_professional,FP,SBS,,,,,,,,,,,,
1487569,2022,1,early_others,,SBS,,,,,,,,,,,,
1487572,2013,1,early_others,,SBS,,,,,,,,,,,,
1487573,2022,0,senior_executives,FP,SBS,,,,,,,,,,,,
1487574,2022,1,early_others,,FIT,,,,,,,,,,,,
1487575,2017,0,senior_executives,FP,SBS,,,,,,,,,,,,
1487576,2022,0,early_others,,SBS,,,,,,,,,,,,
1487577,2022,1,senior_executives,FP,SBS,,,,,,,,,,,,
1487578,2022,1,senior_executives,PN,SBS,,,,,,,,,,,,
1487580,2022,1,senior_executives,PN,SBS,,,,,,,,,,,,
1487581,2022,1,senior_executives,FP,SBS,,,,,,,,,,,,
1487583,2016,1,early_others,,FIT,,,,,,,,,,,,
1487584,2021,1,early_others,,SBS,,,,,,,,,,,,
1487585,2022,0,senior_executives,CH,SBS,,,,,,,,,,,,
1487587,2008,1,early_others,FP,,,,,,,,,,,,,
1487588,2022,1,early_others,FP,,,,,,,,,,,,,
1487590,2022,1,senior_executives,MT,SBS,,,,,,,,,,,,
1487592,2023,1,early_others,,FIT,,,,,,,,,,,,
1487594,2022,1,early_others,,FIT,,,,,,,,,,,,
1487595,2014,1,early_others,,SBS,,,,,,,,,,,,
1487596,2022,1,early_others,FP,SLS,,,,,,,,,,,,
1487598,2022,1,early_others,,FIT,,,,,,,,,,,,
1487599,2019,0,early_others,,STH,,,,,,,,,,,,
1487600,2018,1,early_others,,SI,,,,,,,,,,,,
1487601,2019,1,technical_professional,CH,SBS,,,,,,,,,,,,
1487603,2018,0,senior_executives,FP,SBS,,,,,,,,,,,,
1487604,2023,1,technical_professional,FP,SI,,,,,,,,,,,,
1487606,2015,1,early_others,,FIT,,,,,,,,,,,,
1487607,2013,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487608,2014,1,technical_professional,,,,,,,,,,,,,,
1487609,2002,1,early_others,FP,SBS,,,,,,,,,,,,
1487610,2022,1,early_others,,SI,,,,,,,,,,,,
1487611,2023,1,technical_professional,PN,SI,,,,,,,,,,,,
1487613,2022,1,early_others,PN,SBS,,,,,,,,,,,,
1487614,2022,1,senior_executives,,SBS,,,,,,,,,,,,
1487615,2012,1,early_others,,SBS,,,,,,,,,,,,
1487616,2022,1,early_others,,SI,,,,,,,,,,,,
1487617,2018,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487619,2015,1,early_others,,SI,,,,,,,,,,,,
1487620,2022,1,early_others,,SI,,,,,,,,,,,,
1487622,2022,1,early_others,,SBS,,,,,,,,,,,,
1487623,2013,1,senior_executives,FP,SBS,,,,,,,,,,,,
1487624,2022,1,early_others,,SBS,,,,,,,,,,,,
1487625,2015,1,technical_professional,MT,SI,,,,,,,,,,,,
1487627,2020,1,early_others,,SI,,,,,,,,,,,,
1487629,2021,0,technical_professional,,SBS,,,,,,,,,,,,
1487631,2013,1,technical_professional,FP,FIT,,,,,,,,,,,,
1487632,2021,0,early_others,,SI,,,,,,,,,,,,
1487633,2022,1,early_others,,SI,,,,,,,,,,,,
1487635,2020,1,early_others,,SBS,,,,,,,,,,,,
1487636,2023,1,early_others,,SI,,,,,,,,,,,,
1487637,2018,1,early_others,,FIT,,,,,,,,,,,,
1487638,2023,1,early_others,,FIT,,,,,,,,,,,,
1487640,2023,1,senior_executives,MT,SHSS,,,,,,,,,,,,
1487644,2019,1,early_others,,FIT,,,,,,,,,,,,
